TRUE,fit,prediction
0.00207,,0.00506529
-0.00153,,-0.002729388
-0.00279,,-0.00346304
-0.00098,,-0.00411915
-0.00017,,-0.000431425
-0.00218,,-0.004506064
-0.00161,,-0.003022547
0.00232,,0.002260851
0.00357,,0.00548221
-0.00229,,-0.005751189
-0.00272,,-0.005250494
-0.00245,,-0.004807974
-0.00432,,-0.004961021
-0.00655,,-0.005506245
-0.00542,,-0.004807974
-0.00243,,-0.003273531
-0.00393,,-0.003028632
0.00216,,-0.000903026
-0.00264,,-0.005453302
-0.00157,,-0.001380279
-0.00496,,-0.005751189
-0.00072,,-0.003707596
-0.00809,,-0.00804771
0.00543,,0.00365879
-0.00446,,-0.005468981
-0.00169,,-0.003219706
-0.00326,,-0.004004331
-0.00011,,-0.000581072
-0.00068,,0.000138476
0.00239,,0.00413235
-0.00443,,-0.003377955
-0.00006,,-0.000492847
0.00064,,5.78E-05
0.0012,,-0.000829539
-0.00295,,-0.00120722
-0.00218,,-0.003907115
