TRUE,fit,prediction
0.01414,,0.015013475
0.01851,,0.02163877
0.01829,,0.017118251
0.01473,,0.020167332
0.02467,,0.020496663
0.01045,,0.012010952
0.01898,,0.020496663
0.0159,,0.0152212
0.01008,,0.011924802
0.01365,,0.020496663
0.01392,,0.020496663
0.01718,,0.02003279
0.00917,,0.013681158
0.01246,,0.014445078
-0.0015,,0.00368271
0.0077,,0.009094545
0.00343,,0.006996881
0.01264,,0.010005309
0.00933,,0.011036476
0.01135,,0.011681621
0.00154,,0.004062218
0.00169,,0.002836938
0.0032,,0.005401412
-0.00124,,0.009762494
0.00047,,-0.000262551
0.0083,,0.009462738
0.00042,,0.003962674
0.01298,,0.011395995
0.00583,,0.007351168
0.00334,,0.005122799
0.00655,,0.011468381
0.00792,,0.011009513
0.01039,,0.013943011
0.01369,,0.007846697
0.01454,,0.020647747
0.00387,,0.005145659
0.00858,,0.010652444
0.01434,,0.011589228
0.02046,,0.02003279
0.00799,,0.012049814
0.01367,,0.017447582
0.0132,,0.015128187
0.01026,,0.012732922
0.01426,,0.015587185
0.00124,,0.00522991
0.0032,,0.009983841
0.0031,,0.001273037
-0.01708,,-0.009182707
0.00619,,0.004550722
-0.00208,,0.001558179
-0.00771,,-0.008843421
-0.01071,,-0.00720351
0.0067,,0.00622655
0.00935,,0.010186902
-0.00193,,0.006928331
0.01072,,0.0072748
0.00403,,0.008155741
-0.00297,,0.004453479
0.00512,,0.008259681
0.00868,,-0.001110853
0.00364,,0.011259897
0.00107,,0.01255584
-0.0017,,-0.004527258
0.00183,,0.007524402
-0.00264,,-0.002086813
-0.00381,,0.000687353
-0.00678,,-0.002025276
-0.01582,,-0.01239714
-0.00787,,-0.007185875
-0.00092,,0.002201373
-0.01184,,-0.013990336
-0.01234,,-0.002008423
-0.00562,,-0.000869693
-0.00278,,0.001587546
-0.00418,,0.000188517
-0.00158,,-0.008276194
-0.01136,,-0.011106334
-0.0119,,-0.009433227
-0.00769,,0.000675385
-0.01852,,-0.008783805
-0.00504,,-0.005164735
-0.0005,,0.009928336
-0.00984,,-0.006333094
-0.01584,,-0.012233784
-0.01384,,0.000384422
0.00566,,0.003555203
-0.01058,,-0.00750466
