TRUE,fit,prediction
0.00161,0.001102628,
0.00301,0.004570861,
0.00009,0.00556527,
0.00019,0.000631563,
0.00285,0.003372625,
0.0042,0.005486556,
0.00255,-0.001481474,
-0.00283,-0.002465874,
-0.0023,0.001866499,
0.0027,0.001182955,
0.00522,0.005075099,
0.00998,0.006549129,
0.00327,0.002947025,
0.00115,0.003778169,
0.00501,0.002670522,
0.00347,0.002080373,
0.00224,0.003389251,
0.00626,0.004717242,
0.00131,0.0054438,
-0.00082,0.004226796,
0.00791,0.008978563,
0.00457,0.004886111,
-0.00385,0.000732811,
-0.00223,-0.000499724,
0.00204,0.00054542,
-0.00204,-0.002403521,
0.00282,0.003548467,
0.0052,0.003820652,
0.00311,0.0006273,
0.00259,0.004098484,
0.0041,0.004088809,
0.00011,-0.001156889,
0.00008,-0.003428884,
-0.00326,-0.003379334,
-0.00256,-0.004358971,
-0.00215,-0.003899172,
0.00198,0.004049669,
0.00139,0.003306246,
-0.00026,0.000747738,
0.00472,0.002670893,
0.00393,0.00380138,
0.0043,0.004700768,
0.00905,0.010000496,
0.00291,0.005999678,
0.00151,0.000601333,
0.00308,0.002717808,
-0.00008,9.03E-05,
0.0008,0.002051924,
0.00197,0.003562515,
-0.00105,-0.001543171,
0.00567,0.00412141,
0.00995,0.005678586,
0.00588,0.005184459,
0.0039,0.000876555,
-0.00473,0.002122276,
-0.00252,-0.004134088,
-0.00345,-0.003569502,
0,-0.002822722,
0.00009,-0.00211934,
-0.0057,-0.005003547,
-0.00242,-0.002862593,
-0.0092,-0.010797346,
-0.00144,-0.002461285,
0.00036,-0.003026722,
-0.00157,-0.000668763,
-0.00246,-0.000875644,
0.00041,-0.00241094,
-0.00072,-0.001669214,
0.0004,-0.003415538,
-0.00037,-0.001867359,
-0.00499,-0.005252114,
-0.01082,-0.011848589,
-0.00758,-0.004749058,
-0.00446,-0.003989798,
-0.00373,-0.001949817,
-0.00245,-0.000356954,
-0.00017,0.000777527,
0.00489,0.000728916,
0.00155,0.002288147,
0.01015,,0.006375199
0.00853,,0.007071983
0.01433,,0.017564908
0.01048,,0.008000688
0.00988,,0.006519939
0.00699,,0.005151407
0.00904,,0.006519939
0.00253,,-0.002555444
0.00674,,0.003134483
0.00851,,0.002972513
0.00747,,0.003393194
-0.00071,,-0.002064846
-0.00404,,-0.006464676
-0.00235,,-0.00344531
0.00947,,0.004695225
-0.00113,,0.002101248
0.00217,,0.002021325
0.00464,,-0.002338754
0.00095,,-0.001908957
0.00053,,-0.001496333
-0.00237,,-0.002718515
0.00653,,0.004150292
0.0032,,0.003339648
0.00001,,-0.002087649
0.00089,,-0.002837271
-0.00104,,-0.000852643
-0.00379,,-0.002500061
-0.00267,,-0.005544656
0.00118,,-0.000426117
0.00247,,0.002444315
-0.00675,,-0.006127725
-0.00311,,-0.004301797
-0.00386,,-0.006307788
-0.00537,,-0.006559472
-0.0054,,-0.005259529
-0.00572,,-0.006928579
-0.00267,,-0.003393333
-0.00525,,-0.006298887
-0.00116,,-0.002493439
0.00094,,0.002829169
0.00073,,0.000199478
0.00482,,0.003454332
0.00289,,0.003303677
0.0045,,0.003239067
-0.00014,,-0.00038554
0.00465,,0.003094238
0.00579,,0.003303677
-0.00037,,0.001758751
0.00065,,0.002105081
0.00179,,0.001569054
0.00109,,-0.000510837
-0.00176,,-0.004123929
0.00547,,0.003393194
0.00479,,0.00491514
0.01277,,0.014881061
0.00093,,0.001376119
0.00131,,0.003180814
0.00227,,0.000735506
0.00207,,0.00080433
0.00231,,0.003265628
0.00936,,0.00792187
0.00595,,0.004702103
0.00884,,0.010631412
0.0075,,0.008138211
0.00808,,0.010691954
0.00814,,0.00856672
0.00412,,0.001376119
-0.00248,,-0.001499138
0.00304,,0.003218978
0.00432,,0.003218239
0.00504,,0.007683355
0.003,,0.002844947
0.01196,,0.014069121
0.00769,,0.007711531
0.00702,,0.005209753
0.00339,,0.003303677
0.00843,,0.010732627
0.00699,,0.004112445
0.00427,,0.00347695
-0.00176,,-0.001325135
-0.00264,,-0.001790302
-0.00142,,-0.001549679
-0.00296,,-0.002064846
-0.00403,,-0.001332028
0.00337,,0.00347695
0.00224,,0.004159168
-0.00056,,0.001044783
0.00452,,0.002620251
0.00692,,0.004120161
0.00535,,0.003096974
0.00515,,0.007105849
0.00572,,0.002666637
0.00985,,0.006329525
0.00523,,0.004536425
0.00217,,0.003497375
0.00234,,0.00246018
0.00621,,0.003056269
0.00777,,0.006800704
0.00469,,0.003971546
0.01442,,0.020034581
-0.00351,,-0.000578462
0.0008,,0.00112863
0.01454,,0.014489614
0.0196,,0.020598808
0.01894,,0.02021872
0.01495,,0.020598808
0.01838,,0.021313282
0.01143,,0.019923305
0.01191,,0.01659752
0.00858,,0.003839835
0.00869,,0.004825827
0.01333,,0.021170815
0.01155,,0.008386944
0.01061,,0.011112807
0.0145,,0.0191829
0.01635,,0.01558869
0.01613,,0.00904566
0.01406,,0.011024694
0.01299,,0.016127413
0.00849,,0.009909124
0.00502,,0.00812431
0.00238,,0.007070411
0.00797,,0.00649971
0.01072,,0.006522286
0.01203,,0.0086881
0.00212,,-0.000289463
0.01072,,0.004503288
0.00699,,0.002510163
0.0121,,0.008652215
-0.00118,,0.012502382
0.01207,,0.01432178
0.01254,,0.014516578
0.01007,,0.006009637
0.00748,,0.008237838
0.00697,,0.004827499
0.01349,,0.014640335
0.01144,,0.011271396
0.01046,,0.014080917
0.00242,,0.002888956
-0.00193,,0.010924581
0.01124,,0.02074953
0.01045,,0.01429088
0.01076,,0.018680463
0.01414,,0.017648188
0.01851,,0.02002443
0.01829,,0.010276526
0.01473,,0.02002443
0.02467,,0.020598808
0.01045,,0.014453524
0.01898,,0.021019302
0.0159,,0.019182183
0.01008,,0.014865257
0.01365,,0.02074953
0.01392,,0.02074953
0.01718,,0.02049556
0.00917,,0.021034207
0.01246,,0.020524608
-0.0015,,0.003444828
0.0077,,0.00838635
0.00343,,0.005131478
0.01264,,0.008424207
0.00933,,0.010468123
0.01135,,0.01323373
0.00154,,0.004296591
0.00169,,0.002727443
0.0032,,0.006135851
-0.00124,,0.009676068
0.00047,,0.00137676
0.0083,,0.007475995
0.00042,,0.00281734
0.01298,,0.015031782
0.00583,,0.005571669
0.00334,,0.004781403
0.00655,,0.01380029
0.00792,,0.007046946
0.01039,,0.006870626
0.01369,,0.007430914
0.01454,,0.02099981
0.00387,,0.004164713
0.00858,,0.011365336
0.01434,,0.014289529
0.02046,,0.020104114
0.00799,,0.011765599
0.01367,,0.014865257
0.0132,,0.019617498
0.01026,,0.012662618
0.01426,,0.019921182
0.00124,,0.003101733
0.0032,,0.011362672
0.0031,,-0.001970053
-0.01708,,-0.011844497
0.00619,,0.001704412
-0.00208,,-0.00172924
-0.00771,,-0.002473314
-0.01071,,-0.006395856
0.0067,,0.008222901
0.00935,,0.00732188
-0.00193,,0.007192011
0.01072,,0.006473037
0.00403,,0.006621776
-0.00297,,0.001570906
0.00512,,0.008159894
0.00868,,0.00109105
0.00364,,0.010085339
0.00107,,0.011934226
-0.0017,,-0.004697587
0.00183,,0.003496918
-0.00264,,-0.001352137
-0.00381,,-0.001883069
-0.00678,,-0.003404388
-0.01582,,-0.012558544
-0.00787,,-0.009888602
-0.00092,,0.000600582
-0.01184,,-0.012327311
-0.01234,,-0.003282909
-0.00562,,-0.003569434
-0.00278,,-0.002001189
-0.00418,,0.000442339
-0.00158,,-0.006337691
-0.01136,,-0.01352962
-0.0119,,-0.007841561
-0.00769,,-0.002281302
-0.01852,,-0.008459256
-0.00504,,-0.004901981
-0.0005,,0.006336954
-0.00984,,-0.004155553
-0.01584,,-0.012864776
-0.01384,,-0.001848087
0.00566,,0.003435328
-0.01058,,-0.006624854
-0.00322,,-0.005507297
-0.00136,,0.004561625
0.00243,,0.010062382
-0.00946,,-0.005848001
-0.00778,,-0.006704536
0.00184,,0.002952457
0.00389,,0.003669815
-0.01692,,-0.014220018
-0.01901,,-0.013602861
0.00603,,0.005335625
-0.00889,,-0.001042196
-0.01516,,-0.010035041
0.00729,,0.006534671
-0.01449,,-0.00994482
-0.0064,,-0.004875914
-0.00762,,0.000407923
0.00449,,-0.000104194
0.006,,0.006043836
-0.01153,,-0.004734374
-0.00353,,-0.001699518
-0.00055,,0.001689773
-0.01465,,-0.010618746
-0.012,,-0.012567839
-0.01531,,-0.013240156
-0.00475,,-0.004189188
-0.00123,,0.000618632
0.00086,,-0.001058268
0.00044,,-0.001933913
-0.0037,,-0.005862385
-0.00978,,-0.009712582
-0.00915,,-0.006806492
-0.0029,,-0.002091198
0.00179,,-0.002282198
0.00297,,0.005871219
0.00195,,0.003489663
-0.02065,,-0.013930685
-0.00259,,0.003258801
0.00058,,-0.000183423
0.00492,,0.002778561
-0.00243,,-0.001296526
-0.00146,,0.000565807
0.00021,,-0.003196761
0.00156,,0.001514901
0.00447,,0.004043108
-0.00679,,-0.006073089
-0.00087,,0.001966632
-0.0015,,0.002250858
-0.00591,,-0.003955125
0.00089,,0.00126931
0.00576,,0.012440424
-0.0012,,0.000529184
-0.00235,,-0.00056292
-0.00251,,0.00053229
-0.00331,,-0.000141491
0.00148,,0.00136073
-0.00504,,-0.002032361
0.00046,,0.003132934
0.00151,,0.005169475
0.00564,,0.005278881
0.00676,,0.005071047
-0.00236,,0.001528066
0.0094,,0.015536824
0.00429,,0.005278226
0.00214,,0.003833022
-0.00174,,-6.23E-05
-0.0038,,-0.001567371
-0.00199,,-0.001343956
-0.00405,,0.001240125
0.00795,,0.014714349
0.0078,,0.014855371
-0.00122,,0.002940742
-0.00046,,-0.005958594
-0.00141,,0.002622771
-0.00205,,0.001558959
-0.00029,,-0.001699518
0.00136,,0.004059268
0.00565,,0.003707276
0.00039,,-0.001563774
-0.00643,,-0.004932911
-0.00551,,-0.001819696
-0.00029,,-0.0049136
-0.00564,,-0.001715066
-0.00045,,0.003276389
0.00046,,-0.000771967
-0.00053,,-0.003816782
-0.00465,,-0.005428919
0.00174,,0.003140943
-0.00165,,0.00337406
-0.00156,,-0.001385232
-0.00267,,-0.004389458
-0.00053,,0.002838034
0.00556,,0.006965095
-0.00592,,-0.00544349
-0.00478,,-0.00635297
-0.00414,,-0.005208739
-0.0106,,-0.010345283
-0.00975,,-0.011745836
-0.00859,,-0.006827509
